대여소번호,대여소명,자치구,경도,위도
1050, 둔촌역 3번 출입구,강동구,127.13557434,37.52678299
1051," 강일중,선사고 버스정류장(신암중학교 방면)",강동구,127.13732147,37.55483627
1053, 동명근린공원 진입로 (아리수로),강동구,127.16448212,37.56254578
1056, 강일리버파크 7~11단지,강동구,127.17905426,37.56335449
1057, 능골근린공원,강동구,127.1737442,37.55580902
1058, 고덕숲 아이파크 1,강동구,127.16505432,37.55348206
1059, 래미안 강동팰리스(102동),강동구,127.13174438,37.53822708
1060, 천일초교 사거리,강동구,127.13267517,37.5446701
1061, 천호초교 입구 사거리(일주빌딩),강동구,127.13466644,37.54689789
1063,강동롯데캐슬퍼스트 아파트(관리동),강동구,127.14273834,37.55666351
1064,중앙보훈병원역 1번출구,강동구,127.14764404,37.52779388
1065,보훈병원 후문옆(더 원커피),강동구,127.1492691,37.53120804
1066,생태공원앞 교차로(조명탑),강동구,127.15201569,37.5377655
1067,한영중고앞사거리,강동구,127.15605164,37.54903412
1068,명일파출소,강동구,127.15622711,37.5536499
1070,(시립)고덕평생학습관,강동구,127.15792084,37.55570221
1072,고덕역 5번출구,강동구,127.15372467,37.55486298
1073, SSTS 몰 앞,강동구,127.14105225,37.54114532
1074,대명초교입구 사거리,강동구,127.14916229,37.54683685
1075,천동초교 삼거리,강동구,127.13718414,37.54136276
1076, 천동초교입구사거리 버스정류장(십자성마을 방면),강동구,127.14103699,37.5398941
1077,강동역 1번출구 앞,강동구,127.13246918,37.53627014
1078,둔촌사거리,강동구,127.13362122,37.52197647
1079,강일동입구교차로,강동구,127.17084503,37.56184387
1080,엘웨딩,강동구,127.12841797,37.5368309
1081,트레빌빌딩,강동구,127.12953186,37.53699875
1083,광문고교사거리(아이파크),강동구,127.15659332,37.56036758
1084, 윤선생빌딩(JYP사옥),강동구,127.1291275,37.5239296
1085,래미안 솔베뉴(고덕로),강동구,127.14587402,37.55456924
1086,래미안 솔베뉴(구천면로),강동구,127.14545441,37.55059814
1088,풍납사거리(강동),강동구,127.11952209,37.52812195
1089,고덕 래미안힐스테이트(201동),강동구,127.146698,37.56060028
1090,상일동역 2번출구 앞,강동구,127.16614532,37.5567894
1101,상사마을 버스정류장(아라대교방면),강서구,126.79859924,37.58161163
1102, 방화사거리 마을버스 버스정류장,강서구,126.81180573,37.57364273
1103, 방화역 4번출구앞,강서구,126.81199646,37.57710648
1105, 방화근린공원,강서구,126.81265259,37.58162308
1106, 신방화사거리,강서구,126.81642151,37.57256317
1108, 공항시장역 2번출구 뒤,강서구,126.81060791,37.56387329
1109, 공항시장역 4번출구,강서구,126.81048584,37.56334686
1110, 공항중학교앞,강서구,126.81624603,37.56220245
1111, 마곡엠밸리6_7단지 마곡중학교,강서구,126.82180023,37.56698227
1112, 마곡엠밸리4단지 정문,강서구,126.8247757,37.56857681
1113, 서남환경공원 버스정류장,강서구,126.8223877,37.57312393
1117, 등촌5단지아파트 버스정류장,강서구,126.84426117,37.55819702
1118, 증미역 3번출구뒤(등촌두산위브센티움오피스텔),강서구,126.86145782,37.55746078
1119, 염창동 한마음아파트 앞,강서구,126.86756134,37.55425262
1120, 대림경동아파트앞,강서구,126.85464478,37.564785
1121, 가양레포츠센터 앞,강서구,126.86437988,37.55947876
1124, 발산역 6번 출구 뒤,강서구,126.8384552,37.55817795
1126, 우장산역 1번출구옆(우장산아이파크105동앞),강서구,126.83656311,37.54890823
1127, 화곡역 버스정류장,강서구,126.83854675,37.54098129
1128, 화곡역 6번출구,강서구,126.84022522,37.54141235
1129, 화곡역 1번 출구 앞,강서구,126.84021759,37.542099
1130, 화곡본동시장 버스정류장,강서구,126.84262085,37.54275131
1132, 등촌역 7번출구,강서구,126.8637085,37.55110931
1135, 강서구의회,강서구,126.86254883,37.54653168
1136, 등촌2파출소,강서구,126.86199951,37.54478836
1137, 등촌2동주민센터,강서구,126.8633728,37.54126358
1139, 용문사 버스정류장,강서구,126.86343384,37.53852081
1140, 목동사거리 버스정류장,강서구,126.86360931,37.53139877
1141, 곰달래 문화복지센터 A,강서구,126.84848022,37.52906036
1145, 곰달래 문화복지센터 B,강서구,126.8480835,37.52891922
1148, 볏골공원,강서구,126.84477997,37.54146957
1149, 신방화역환승주차장,강서구,126.81827545,37.56728363
1150, 송정역 1번출구,강서구,126.81069946,37.56153107
1151, 마곡역1번출구,강서구,126.82414246,37.56020737
1152, 마곡역교차로,강서구,126.82652283,37.55831146
1153," 발산역 1번, 9번 인근 대여소",강서구,126.83717346,37.55894852
1155, 기쁜우리복지관,강서구,126.84841919,37.56925964
1157, 강서구청,강서구,126.84976959,37.55065918
1158, 가양역 8번출구,강서구,126.85481262,37.56103516
1159, 서서울모터리움 앞,강서구,126.84659576,37.56585312
1160, 양천향교역 7번출구앞,강서구,126.84089661,37.56768036
1161, 강서면허시험장 앞,강서구,126.819664,37.54969406
1162, 공항초등학교건너편,강서구,126.82047272,37.56267929
1163, 방화동강서기동대앞,강서구,126.82008362,37.57049942
1165, 마곡중학교 후문,강서구,126.82164764,37.56844711
1166, 강서구립등빛도서관,강서구,126.84246063,37.56256866
1167, 마곡수명산파크3단지 교차로,강서구,126.8258667,37.55350876
1168, 마곡엠밸리10단지 앞,강서구,126.8187561,37.56029129
1169, 염창역 1번 출구,강서구,126.87448883,37.54719925
1170, 강서구보건소,강서구,126.8687973,37.54917908
1171, 염창동 새마을금고 건너편,강서구,126.87316132,37.55004883
1172, 가양3동 주민센터,강서구,126.86058044,37.56124878
1173, 강서구청사거리(SH타워),강서구,126.85307312,37.55673599
1174, 강서구청사거리(부민병원),강서구,126.85116577,37.55661392
1175, 대한항공 인력개발센터,강서구,126.85753632,37.55437851
1177, 수명중?고교,강서구,126.82367706,37.55010986
1178, 개화산역 2번 출구,강서구,126.8061676,37.57247162
1180, 마곡엠밸리 15단지(1502동) 건너편,강서구,126.82971954,37.55746841
1181, 농수산식품공사 (강서지사),강서구,126.8184967,37.55104446
1182, KBS 스포츠월드,강서구,126.84880829,37.55687714
1183, KC 대학교,강서구,126.85340118,37.54832077
1184, 마곡13단지,강서구,126.815979,37.55644989
1185, 등촌9단지,강서구,126.84947205,37.56290054
1186, 송정중학교,강서구,126.81609344,37.55472946
1187, 강서수산물도매시장,강서구,126.818367,37.55302048
1188, 롯데중앙연구소,강서구,126.82833862,37.57138062
1190, 마곡역 교차로(2번출구),강서구,126.82665253,37.5605011
1191," 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",강서구,126.8271637,37.5602417
1192, 마곡수명산파크 209동 건너편,강서구,126.82689667,37.55545044
1193, 마곡센트럴타워 1차,강서구,126.83207703,37.55947113
1195, 코오롱One&Only타워,강서구,126.83431244,37.56412888
1196, 서울식물원(문화센터) 건너편,강서구,126.83583069,37.56824112
1197, 엠펠리체 호텔 건너편,강서구,126.8358078,37.5602417
1198, LG 사이언스파크,강서구,126.82743835,37.56254959
1199, 우장산역 3번출구,강서구,126.83612823,37.54782104
1200, 개화광역환승센터,강서구,126.79897308,37.57844925
1201, 가락시장역 3번 출구,송파구,127.11854553,37.49317932
1203, 밀리아나2빌딩 앞,송파구,127.12062073,37.49372864
1204, 거여역 3번출구,송파구,127.14472961,37.49334335
1205, 종합운동장역 4번출구,송파구,127.07137299,37.51042938
1206, 9호선종합운동장역 9번출구,송파구,127.07823944,37.51128006
1207, 마천중앙시장,송파구,127.15250397,37.49975586
1208, 풍납현대아파트쉼터,송파구,127.1199646,37.52974701
1209, 잠실나루역 (2번 출구 쪽),송파구,127.10420227,37.52045059
1210, 롯데월드타워(잠실역2번출구 쪽),송파구,127.10095978,37.51312637
1212, 송파역 2번 출구앞,송파구,127.11286926,37.49941254
1213, 백토공원 앞,송파구,127.13321686,37.50831985
1214, 오금역 7번 출구 인근,송파구,127.1276474,37.50259399
1215, 올림픽공원역 1번출구 앞,송파구,127.13153839,37.51657104
1217, 송파파인타운 7단지,송파구,127.12979889,37.47930527
1218, 방이역 4번출구,송파구,127.12583923,37.50896835
1220, 잠실근린공원,송파구,127.08403778,37.50569153
1221, 삼전역 4번출구,송파구,127.08753204,37.50419998
1222, 잠실새내역 5번 출구 뒤,송파구,127.08505249,37.51198196
1224, 아시아지하보도 2번 출구,송파구,127.07893372,37.51216888
1226, 잠실4동 주민센터 옆,송파구,127.11236572,37.52007675
1227, 거여역 8번출구 뒤,송파구,127.14382172,37.49312592
1228, 마천사거리,송파구,127.14620209,37.49769974
1229, 송파체육문화회관 앞,송파구,127.14312744,37.49068832
1230, 송파중학교 정문,송파구,127.13059235,37.49567032
1231, 잠실역 6번출구,송파구,127.09902954,37.51408768
1232, 잠실주공 521동 건너편,송파구,127.09568787,37.51184082
1233, 잠실3거리(갤러리아팰리스),송파구,127.09336853,37.51050949
1235, 잠실트리지움310동 옆,송파구,127.08716583,37.50887299
1239, 문정 법조단지3,송파구,127.11801147,37.48084259
1240, 문정 법조단지4,송파구,127.11856842,37.48057556
1241, 문정 법조단지5,송파구,127.11979675,37.48123932
1242, 문정 법조단지6,송파구,127.11916351,37.48163223
1243, 문정 법조단지7,송파구,127.12016296,37.4845314
1244, 문정 법조단지8,송파구,127.12212372,37.48153687
1245, 문정 법조단지9,송파구,127.12532806,37.47946548
1246, 문정 법조단지10,송파구,127.12632751,37.47750854
1247, 문정 법조단지11,송파구,127.12351227,37.4788208
1248, 방이초등학교,송파구,127.12167358,37.51396179
1250,문정2동 주민센터,송파구,127.11083984,37.48987198
1251, 석촌역 2번출구,송파구,127.10774994,37.50593185
1253, 오금역 3번 출구 뒤,송파구,127.12818146,37.50165176
1256, 문정현대아파트 교차로,송파구,127.12580872,37.49113083
1258, 가락미륭아파트 앞,송파구,127.1289978,37.49319839
1259, 방이역 1번출구,송파구,127.12659454,37.50898361
1260, 방이동 한양3차아파트 옆,송파구,127.12139893,37.50630188
1262, 송파여성문화회관 앞,송파구,127.10971832,37.50580215
1263, 장지공영차고지,송파구,127.1370163,37.48054123
1264, 천호역 10번 출구 앞,송파구,127.12280273,37.53858185
1265, 문정동 근린공원,송파구,127.12476349,37.48598862
1266, 문정동 글샘 공원,송파구,127.12000275,37.47880936
1267, 올림픽공원 남2문 앞,송파구,127.12306976,37.51424026
1268, 몽촌토성역 1번출구 옆,송파구,127.11419678,37.51728821
1269, 리센츠아파트,송파구,127.09121704,37.51194382
1271, 송파도서관,송파구,127.13539124,37.49998474
1274, 영파여고 앞,송파구,127.12104797,37.53284836
1275, 거여초등학교 옆,송파구,127.13936615,37.50458908
1277,성내7교,송파구,127.1364212,37.50562668
1278, 송파구청 교차로,송파구,127.10681915,37.51579666
1279, 마천금호어울림 1차아파트 건너편,송파구,127.15467834,37.49751663
1280, 송파파크데일 2단지입구 앞 주차장,송파구,127.15717316,37.49565887
1282, 송파소방서 맞은편(성내4교),송파구,127.14147949,37.49987411
1283, 오금공원 사거리,송파구,127.13169098,37.50541306
1285, 위례별 유치원 뒤,송파구,127.14459229,37.4774704
1286, 위례중앙푸르지오 1단지 앞,송파구,127.14067078,37.47437668
1287, 위례아이파크 101동 맞은편,송파구,127.14151001,37.47746658
1288, 문정중교 사거리,송파구,127.13108826,37.48799896
1289, 풍납토성 서성벽터B,송파구,127.11109161,37.53147125
1290, 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구,127.13754272,37.47458267
1291, 서울체육고등학교 앞,송파구,127.13186646,37.52193832
1293, 석촌호수 서호 사거리,송파구,127.09655762,37.50656128
1295, 잠실역 8번출구,송파구,127.10030365,37.51396179
1296, 석촌호수교차로 (송파나루근린공원 앞),송파구,127.1034317,37.50867844
1297, 석촌호수교차로(동호 팔각정 앞),송파구,127.10411835,37.50920105
1299, 송파소방서 (방이119안전센터),송파구,127.13671112,37.51987839
1300, 오륜사거리,송파구,127.13922119,37.50693893
1302, 한성대입구역6번출구 뒤,성북구,127.00630951,37.58876419
1303, 돈암초교 입구,성북구,127.01249695,37.59169388
1304, 만해공원,성북구,126.99230957,37.59440231
1305, 성북구청,성북구,127.01643372,37.58932877
1306, 한성대입구역2번출구,성북구,127.00670624,37.58844757
1308, 안암로터리 버스정류장 앞,성북구,127.02897644,37.58259201
1314, 정릉꿈에그린1단지 201동 앞,성북구,127.01168823,37.60243988
1315, 고려사대부속중고 정문,성북구,127.00328064,37.60776138
1316, 고려사대부속중고 건너편,성북구,127.00283813,37.60726166
1318, 길음역 3번출구 뒤,성북구,127.0247879,37.60308456
1319, 종암사거리 분수대,성북구,127.03327179,37.6030426
1321, 국민은행 종암동지점 앞,성북구,127.03666687,37.59328842
1322, 래미안라센트아파트 103동 앞,성북구,127.03927612,37.59806824
1325, 상월곡역 4번출구,성북구,127.04773712,37.60580826
1326, 상월곡역 1번출구,성북구,127.0473175,37.60606766
1327, 상월곡역 3번출구,성북구,127.05068207,37.60734177
1328, 월곡역 3번출구,성북구,127.04163361,37.6026268
1332, 석계역 5번출구 건너편,성북구,127.06609344,37.61355591
1333, 석관초등학교 앞,성북구,127.05979919,37.61052322
1334, 석관동주민센터 앞,성북구,127.06130981,37.61299896
1336, 성북3교 위,성북구,127.01400757,37.59125137
1337, 돈암성당 옆,성북구,127.01713562,37.59038162
1338, 용문2교 옆,성북구,127.02075195,37.5868988
1339, 삼성전자서비스 성북센터,성북구,127.0335083,37.610569
1340, 광운초등학교 앞,성북구,127.05500031,37.61784363
1342, 성북쉼터 앞,성북구,126.99793243,37.59261703
1343, 한성대7번출구 앞,성북구,127.00737762,37.58924866
1344, 아리랑시네센터 앞,성북구,127.01370239,37.60028839
1346, 길음8골어린이공원 옆,성북구,127.02024841,37.60897827
1347, 길음래미안아파트817동 상가 앞,성북구,127.02149963,37.60710526
1348, 성북제일새마을금고 본점 앞,성북구,127.02275848,37.60475159
1349, 월계2교 버스정류장 앞,성북구,127.05020142,37.62382889
1351, 안암2교 옆,성북구,127.02419281,37.5794487
1352, e 편한세상 보문아파트 내,성북구,127.01709747,37.58388138
1353, 금호어울림센터힐 내,성북구,127.02355194,37.60083008
1354, 고려대학교 2번출구,성북구,127.03619385,37.5907135
1357, 북한산보국문역,성북구,127.00813293,37.61207199
1358, 정릉도서관 앞,성북구,127.01058197,37.60478973
1360, 정릉역,성북구,127.01350403000001,37.60309601
1361, 홍익중고 입구,성북구,127.00223541,37.59296799
1362, 보문역6번출구 앞,성북구,127.01966858,37.58519745
1363, 보문4교 인근,성북구,127.02194977,37.58375168
1364, 성북동 치안센터 앞,성북구,127.00408936,37.59017181
1365, 선잠단지 앞,성북구,126.9990921,37.5933609
1366, 일신초등학교 옆,성북구,127.04038239,37.59972
1367, 길음문화복합미디어센터,성북구,127.02261353,37.60429764
1368, 성신여대입구 교차로,성북구,127.02015686,37.59139633
1370, 복자사랑 피정의 집,성북구,126.99520874,37.59453964
1372, KEB은행 고대점,성북구,127.03160095,37.58644485
1373, 성북구보건소 건너편,성북구,127.03907776,37.60235596
1375, 생명의 전화 종합복지관 앞 교차로,성북구,127.0373764,37.60390854
1376, 한국과학기술연구원 중문,성북구,127.0437851,37.59730911
1377, 한국과학기술연구원 북문,성북구,127.04549408,37.60418701
1379,길음뉴타운푸르지오아파트 3단지,성북구,127.01847839,37.60929489
1380,월곡역 5번출구 앞,성북구,127.04123688,37.60108566
1381,석계역 4번출구 뒤,성북구,127.06700134,37.61478424
1382,래미안월곡아파트 입구,성북구,127.03627014,37.60866547
1384,성신여대입구역 5번출구,성북구,127.01628876,37.59282684
1385,성신여대입구역 3번출구 앞,성북구,127.01628876,37.59236526
1386,동선고가차도 초입,성북구,127.01896667,37.59415817
1388, 돈암초교입구 버스정류장(한성대입구역 방면),성북구,127.01170349,37.59088135
1390,석관래미안아트리치,성북구,127.06162262,37.60646057
1391,성북청소년센터,성북구,127.05606842,37.61688232
1392,돈암삼성풍림아파트,성북구,127.02262878,37.597099299999996
1393,돈암육교 하단,성북구,127.0211792,37.59818268
1394,길음뉴타운 래미안9단지,성북구,127.01998138,37.60242462
1395,래미안장위포레카운티(102동),성북구,127.05183411,37.61817932
1396,래미안장위퍼스트하이(513동),성북구,127.05145264,37.61844254
1401, 극동늘푸른아파트,중랑구,127.07636261,37.61473846
1402, 금란주차장 앞,중랑구,127.10233307,37.60007095
1403, 중화빌딩 앞 (동부시장),중랑구,127.07657623,37.59424973
1404, 동일로 지하차도,중랑구,127.08003235,37.59529877
1405, 망우역 1번출구,중랑구,127.09294891,37.59909821
1407, 먹골역 1번출구 뒤,중랑구,127.07788849,37.61151123
1408, 먹골역 6번출구 앞,중랑구,127.0774765,37.61072159
1410, 면목 대원칸타빌아파트,중랑구,127.09018707,37.57778168
1411, 상봉시장앞 교차로 한성빌딩 앞,중랑구,127.08673859,37.59254074
1414, 사가정역 2번출구,중랑구,127.08824158,37.58098984
1416, 상봉역 3번출구,중랑구,127.08599854,37.59521866
1418, 새솔초등학교,중랑구,127.10901642,37.61743927
1420, 신내어울공원 앞,중랑구,127.09770203,37.61394501
1421, 신내역 4번출구,중랑구,127.1033783,37.61246109
1422, 신내우디안아파트 1단지,중랑구,127.10646057,37.62009811
1424, 양원역 2번출구,중랑구,127.10774231,37.6063118
1425,신성미소지움아파트,중랑구,127.09597015,37.58745956
1426, 면목도시개발아파트 1동 앞,중랑구,127.08682251,37.57358932
1427, 용마산역 1번출구,중랑구,127.08691406,37.57429886
1428, 원묵고등학교,중랑구,127.08596802,37.61602402
1429, 장안중학교,중랑구,127.08000183,37.59995651
1430, 중랑구청,중랑구,127.09259796,37.60615158
1431, 중랑구청 사거리,중랑구,127.09545135,37.60649872
1433, 중화역 2번출구,중랑구,127.07958221,37.60207748
1435, 능산삼거리,중랑구,127.10079193,37.60868073
1436, 동원베네스트 건물 앞,중랑구,127.10118103,37.60810089
1437, 늘푸른공원 앞,중랑구,127.07992554,37.5834198
1438, 홈플러스 신내점 앞,중랑구,127.09348297,37.61616898
1440, 면목2동 사거리,중랑구,127.0800705,37.58637238
1441, 신내능말공원,중랑구,127.11026001,37.61670685
1442, 중랑구 중소기업 창업센터,중랑구,127.07981873,37.59859085
1444, 면목4치안센터,중랑구,127.08054352,37.57402802
1445, 용마지구대 A,중랑구,127.07939911,37.5799408
1446, 중랑전화국 교차로,중랑구,127.0803299,37.59130096
1447, 면목역 3번출구,중랑구,127.08728027,37.58890152
1448, 코스트코 상봉점,중랑구,127.08979797,37.59732056
1449, 상봉역 1번출구,중랑구,127.08583832,37.59655762
1450, 화랑대역 7번출구,중랑구,127.08504486,37.61963654
1451, 중랑세무서,중랑구,127.07266998,37.59275818
1452, 겸재교 진입부,중랑구,127.07505035,37.58565521
1453, 중랑캠핑숲,중랑구,127.10925293,37.60460281
1454, 한국전력공사(동대문 중랑지사),중랑구,127.07859039,37.6073494
1455, 상봉역 2번 출구,중랑구,127.08589935,37.59632874
1456, 상아빌딩(우림시장 교차로),중랑구,127.10032654,37.59511185
1457, 동원사거리,중랑구,127.09323883,37.58975983
1458, 상봉터미널2,중랑구,127.09308624,37.59733963
1459, 용마한신아파트사거리,중랑구,127.09265137,37.58034897
1461,동양엔파트 앞,중랑구,127.07507324,37.593853
1462,동부시장 북문 앞,중랑구,127.07652283,37.59386826
1463,중랑구민회관,중랑구,127.08500671,37.57407761
1464,중화역 4번출구,중랑구,127.07900238,37.60305405
1466,두산대림아파트 삼거리,중랑구,127.08757019,37.61882401
1467,sk신내 주유소앞(용마산로),중랑구,127.10115051,37.61362076
1468,먹골역 7번 출구,중랑구,127.07739258,37.6114769
1469,먹골역 4번출구,중랑구,127.07813263,37.60982132
1470,중화동 우리은행 앞,중랑구,127.07858276,37.60520172
1471,동양쇼핑 정류소 앞,중랑구,127.07849121,37.61535263
1472,영성빌딩(PAT),중랑구,127.07923126,37.60408401
1473,중랑역 1번 출구(중화문화복지센터),중랑구,127.07495117,37.59489059
1474,서울중랑우체국,중랑구,127.08283997,37.59581375
1477,면목삼익아파트 앞,중랑구,127.0796051,37.57598495
1478,홈플러스 상봉점 앞,중랑구,127.0922699,37.59832764
1479,면목 홈플러스 2,중랑구,127.08209229,37.58105469
1480,용마지구대 B,중랑구,127.08010101,37.58111191
1501," 미아역 3번,4번 출구 사이",강북구,127.02648163,37.62607956
1503, 강북구청사거리(수유역 8번출구),강북구,127.02672577,37.63926315
1504, 삼양시장오거리,강북구,127.01862335,37.62415695
1506, 강북문화예술회관,강북구,127.01335907,37.64032745
1509, 서울북부수도사업소,강북구,127.03575134,37.63437653
1510, 번동주공5단지 관리사무소 앞,강북구,127.03551483,37.63371658
1512, 강북중학교 앞,강북구,127.02656555,37.64473724
1514, 강북구청 사거리 버스정류소 앞,강북구,127.02835846,37.63880539
1515, 송천동 주민센터,강북구,127.02404785,37.61828613
1516, 우이초등학교 후문 옆,강북구,127.01590729,37.63858795
1518, 수유2동은행빌딩 앞,강북구,127.01616669,37.64308548
1519, 장미원시장 건너편,강북구,127.01561737,37.64545059
1520, 수유중앙시장,강북구,127.022789,37.63986206
1525, 미아동 복합청사,강북구,127.02669525,37.62714005
1526, 강북종합시장 앞,강북구,127.02462769,37.64173889
1527, 미아역 1번 출구 뒤,강북구,127.02605438,37.62733459
1528, 삼각산동 주민센터,강북구,127.02069855,37.61503601
1529, 미아동 한국전력공사,강북구,127.02490997,37.63018036
1530, 광산사거리,강북구,127.0223465,37.64355087
1531, 미아사거리 1번 출구,강북구,127.03025055,37.61395645
1532, 번3동 주민센터 교차로,강북구,127.0474472,37.62635422
1533," 번동 주공3, 4단지 교차로",강북구,127.04091644,37.62991714
1535, 효성인텔리안 앞,강북구,127.02337646,37.6362915
1536, 번동 두산위브 101동 옆,강북구,127.03217316,37.63626099
1537, 북한산 우이역,강북구,127.01242828,37.66366577
1538, 솔밭공원역,강북구,127.01313782,37.65615845
1539,4.19민주묘지역,강북구,127.01345062,37.64967346
1540, 가오리역,강북구,127.01688385,37.64167023
1541, 삼양역,강북구,127.01805878,37.62652969
1542, 삼양사거리역,강북구,127.02037048,37.62155151
1543, 수유1동 주민센터,강북구,127.01773834,37.63018799
1546, 송천동우체국,강북구,127.02970123,37.61545944
1547, 꿈의숲 롯데캐슬,강북구,127.03570557,37.61775208
1548, 북서울 꿈의숲 서문,강북구,127.03781128,37.62268829
1550,삼각산아이원아파트(105동 옆),강북구,127.01850891,37.61522293
1551,4.19탑 앞,강북구,127.00881195,37.64686203
1552, 강북구청사거리,강북구,127.02723694,37.63920212
1553,서울북부고용노동지청,강북구,127.03396606,37.63520432
1554,번동사거리,강북구,127.03455353,37.63539124
1557,신창교,강북구,127.03930664,37.63238144
1558,강북문화정보도서관,강북구,127.037323,37.62552643
1560, 도봉세무서 앞,강북구,127.02852631,37.6198082
1564,4.19민주묘지역 1번출구,강북구,127.01384735,37.64959717
1565,수유사거리,강북구,127.022995,37.63561249
1568,4.19민주묘지 입구사거리,강북구,127.01457214,37.64793396
1569,수유역2번출구,강북구,127.02590179,37.63796997
1571,북서울 꿈의 숲 입구,강북구,127.03877258,37.62673187
1572, 우이동 먹거리마을,강북구,127.01184082,37.66446304
1573,현대성우아파트 옆,강북구,127.02210999,37.61666489
1574,송중초등학교 옆,강북구,127.03049469,37.61669922
1601, 석계역 문화광장 내 자전거 보관소,노원구,127.06464386,37.61518097
1602, 광운대역 앞,노원구,127.06189728,37.62266159
1605, 헬스케어,노원구,127.06161499,37.63162231
1606, 태릉입구역 3번출구,노원구,127.07492828,37.61917114
1608, 공릉역 1번 출구 앞,노원구,127.07275391,37.62661362
1610, 화랑대역 2번출구 앞,노원구,127.08364105,37.62036896
1611, 과기대 입구(우),노원구,127.07655334,37.62994003
1616, 하계2동 공항버스정류장 옆,노원구,127.06832886,37.63510895
1617, 하계동 중평어린이공원 앞,노원구,127.06327057,37.63714981
1619, 중계동 하나프라자빌딩 앞(중1-1),노원구,127.07640839,37.64902115
1620, 중계동 노원구민체육센터 옆(중1-2),노원구,127.07022095,37.64820862
1625,상계역 3번출구,노원구,127.07296753,37.65999985
1627, 수락산역 4번출구,노원구,127.05509949,37.67694092
1628, 노일초등학교 앞,노원구,127.05525208,37.67361832
1630, 수연빌딩 앞,노원구,127.05550385,37.67625046
1634, 당고개공원 대여소,노원구,127.07714844,37.66846085
1635, 상계3.4동 주민센터 대여소,노원구,127.0831604,37.67271042
1636, 상계주공2단지 버스정류장 옆,노원구,127.06176758,37.64921188
1637, KT 전화국 버스정류장 옆,노원구,127.06340027,37.65470123
1639, 희성오피앙,노원구,127.05506897,37.68031311
1640, 한내근린공원 북측,노원구,127.06848907,37.62386322
1641, 한내근린공원 남측,노원구,127.06951141,37.62155533
1642, 서울여대 남문,노원구,127.08813477,37.62531662
1643, 태릉입구역 8번출구,노원구,127.07521057,37.61736679
1646, 삼육대 입구,노원구,127.10790253,37.63848877
1650, 중계근린공원내,노원구,127.06510162,37.63957977
1651, 상계동 우방유쉘아파트 앞,노원구,127.05599213,37.67237473
1652, 파르코 앞,노원구,127.05558014,37.68000031
1653, 노원역1번출구,노원구,127.06362152,37.65620041
1654, 당고개입구 오거리,노원구,127.07544708,37.66379166
1655, 공릉1단지아파트,노원구,127.07015991,37.63111115
1656, 중앙하이츠 아파트 입구,노원구,127.06750488,37.65501785
1657, 노원구청,노원구,127.05732727,37.65404892
1659, 중계동 을지중학교,노원구,127.07160187,37.65032959
1660, 서울시립과학관,노원구,127.07662201,37.64207077
1661, 당현천근린공원,노원구,127.06560516,37.64963913
1662, 노원역7번출구,노원구,127.05921173,37.65421677
1663, 동해문화예술관앞,노원구,127.0578537,37.61938095
1664, 노해근린공원내,노원구,127.0704422,37.64936066
1665, 양지근린공원앞,노원구,127.07640076,37.64699554
1666, 노원소방서인근,노원구,127.07177734,37.65578079
1667, 중계중학교,노원구,127.0743866,37.65449905
1668, 중계역 6번출구,노원구,127.06334686,37.64556503
1669, 중계역 3번출구,노원구,127.06522369,37.64352798
1670, 노원경찰서교차로,노원구,127.07183838,37.64340973
1671, 인덕대학교,노원구,127.05482483,37.62934875
1672, 상계동수락리버시티,노원구,127.05340576,37.68859863
1674, 서울북부고용센터앞,노원구,127.05808258,37.65354919
1675, 월계문화체육센터,노원구,127.05513,37.62694168
1677, 육군사관학교 앞,노원구,127.09049988,37.62316513
1679, 삼육대 도서관,노원구,127.10666656,37.6428299
1680, 삼육대 제3과학관,노원구,127.10838318,37.64265442
1681, 현대6차 아파트,노원구,127.08226013,37.64580154
1682, 중계종합사회복지관 교차로,노원구,127.07554626,37.65745544
1683, 노원문화예술회관,노원구,127.08088684,37.65045929
1684, 태릉입구역 5번출구,노원구,127.07563019,37.61832047
1685, 불암고등학교 앞 횡단보도,노원구,127.08048248,37.64818954
1686, 상계주공10단지 종합상가 앞,노원구,127.05805206,37.66114044
1688, 마들역 7번출구,노원구,127.05729675,37.66566086
1689, 마들역 3번출구,노원구,127.05789185,37.66524887
1690, 도봉운전면허시험장 버스정류장 옆,노원구,127.05931091,37.6577301
1691, 노원정보도서관,노원구,127.06533051,37.66070938
1692, 온곡초교 교차로,노원구,127.06600952,37.66418839
1693, 원자력 병원,노원구,127.08210754,37.62818909
1696,수락리버시티4단지,노원구,127.05283356,37.68645096
1697,상계주공2단지 219동,노원구,127.05715179,37.65024948
1702, 녹천역 1번출구 앞,도봉구,127.05042267,37.64582062
1703, 도봉산광역환승센터앞,도봉구,127.04519653,37.68972015
1705, 도봉구청 정문앞,도봉구,127.04651642,37.66922379
1706, 방학동우체국 건너편,도봉구,127.0426712,37.66566467
1707, 도봉구민회관,도봉구,127.03851318,37.65446091
1708, 도봉보건소사거리,도봉구,127.03984833,37.65682983
1709, 쌍문역4번출구 주변,도봉구,127.03534698,37.65012741
1713, 쌍문동 이안아파트 앞,도봉구,127.02848816,37.65165329
1714, 도봉문화정보도서관 삼거리,도봉구,127.04460907,37.64463043
